Binomial	ID	year	popvalue
Alosa_pseudoharengus	822	1950	401
Oncorhynchus_nerka	848	1950	608130
Oncorhynchus_nerka	849	1950	44484
Oncorhynchus_nerka	850	1950	6555
Oncorhynchus_nerka	851	1950	7493
Oncorhynchus_nerka	852	1950	28576
Oncorhynchus_nerka	853	1950	277
Oncorhynchus_nerka	854	1950	2770
Oncorhynchus_nerka	856	1950	0.44
Oncorhynchus_nerka	858	1950	86064
Oncorhynchus_nerka	859	1950	16806
Oncorhynchus_nerka	861	1950	0.206
Coregonus_artedi	4581	1950	1.687
Castor_fiber	11886	1950	7
Alosa_pseudoharengus	822	1951	428.3
Oncorhynchus_nerka	848	1951	85616
Oncorhynchus_nerka	849	1951	14457
Oncorhynchus_nerka	850	1951	57564
Oncorhynchus_nerka	851	1951	58134
Oncorhynchus_nerka	852	1951	34069
Oncorhynchus_nerka	853	1951	22
Oncorhynchus_nerka	854	1951	1960
Oncorhynchus_nerka	856	1951	0.3
Oncorhynchus_nerka	857	1951	83
Oncorhynchus_nerka	858	1951	54840
Oncorhynchus_nerka	859	1951	8101
Oncorhynchus_nerka	861	1951	0.13
Oncorhynchus_nerka	862	1951	1000
Oncorhynchus_nerka	866	1951	3400
Oncorhynchus_nerka	868	1951	400
Oncorhynchus_nerka	869	1951	59
Oncorhynchus_nerka	870	1951	200
Oncorhynchus_nerka	871	1951	460
Coregonus_artedi	4581	1951	1.919
Castor_fiber	11886	1951	9
Alosa_pseudoharengus	822	1952	442.2
Oncorhynchus_nerka	848	1952	4339
Oncorhynchus_nerka	849	1952	28679
Oncorhynchus_nerka	850	1952	233628
Oncorhynchus_nerka	851	1952	261329
Oncorhynchus_nerka	852	1952	16672
Oncorhynchus_nerka	853	1952	92
Oncorhynchus_nerka	854	1952	17
Oncorhynchus_nerka	856	1952	0.58
Oncorhynchus_nerka	857	1952	68
Oncorhynchus_nerka	858	1952	20513
Oncorhynchus_nerka	859	1952	15460
Oncorhynchus_nerka	861	1952	0.03
Oncorhynchus_nerka	862	1952	760
Oncorhynchus_nerka	863	1952	150
Oncorhynchus_nerka	866	1952	5970
Oncorhynchus_nerka	868	1952	100
Oncorhynchus_nerka	869	1952	44
Oncorhynchus_nerka	870	1952	650
Oncorhynchus_nerka	871	1952	230
Coregonus_artedi	4581	1952	3.113
Castor_fiber	11886	1952	11
Alosa_pseudoharengus	822	1953	321.9
Oncorhynchus_nerka	848	1953	1722
Oncorhynchus_nerka	849	1953	23417
Oncorhynchus_nerka	850	1953	94471
Oncorhynchus_nerka	851	1953	109341
Oncorhynchus_nerka	852	1953	87905
Oncorhynchus_nerka	853	1953	62082
Oncorhynchus_nerka	854	1953	173096
Oncorhynchus_nerka	856	1953	0.43
Oncorhynchus_nerka	857	1953	70
Oncorhynchus_nerka	858	1953	21006
Oncorhynchus_nerka	859	1953	5194
Oncorhynchus_nerka	861	1953	0.17
Oncorhynchus_nerka	862	1953	520
Oncorhynchus_nerka	863	1953	100
Oncorhynchus_nerka	866	1953	320
Oncorhynchus_nerka	868	1953	280
Oncorhynchus_nerka	869	1953	120
Oncorhynchus_nerka	870	1953	1060
Oncorhynchus_nerka	871	1953	520
Coregonus_artedi	4581	1953	1.555
Atractosteus_spatula	9638	1953	0.0013
Alosa_pseudoharengus	822	1954	283.1
Oncorhynchus_nerka	848	1954	1181411
Oncorhynchus_nerka	849	1954	9720
Oncorhynchus_nerka	850	1954	21247
Oncorhynchus_nerka	851	1954	21837
Oncorhynchus_nerka	852	1954	18336
Oncorhynchus_nerka	853	1954	141
Oncorhynchus_nerka	854	1954	2728
Oncorhynchus_nerka	856	1954	0.1
Oncorhynchus_nerka	857	1954	85
Oncorhynchus_nerka	858	1954	75144
Oncorhynchus_nerka	859	1954	13837
Oncorhynchus_nerka	861	1954	0.18
Oncorhynchus_nerka	862	1954	510
Oncorhynchus_nerka	863	1954	80
Oncorhynchus_nerka	866	1954	240
Oncorhynchus_nerka	868	1954	800
Oncorhynchus_nerka	869	1954	107
Oncorhynchus_nerka	870	1954	460
Oncorhynchus_nerka	871	1954	580
Alosa_pseudoharengus	4576	1954	24.5
Coregonus_artedi	4581	1954	1.839
Atractosteus_spatula	9638	1954	0.00058
Castor_fiber	11886	1954	15
Alosa_pseudoharengus	822	1955	94
Oncorhynchus_nerka	848	1955	45007
Oncorhynchus_nerka	849	1955	8609
Oncorhynchus_nerka	850	1955	75834
Oncorhynchus_nerka	851	1955	80589
Oncorhynchus_nerka	852	1955	1470
Oncorhynchus_nerka	853	1955	32
Oncorhynchus_nerka	854	1955	3449
Oncorhynchus_nerka	856	1955	0.13
Oncorhynchus_nerka	857	1955	110
Oncorhynchus_nerka	858	1955	31129
Oncorhynchus_nerka	859	1955	13371
Oncorhynchus_nerka	861	1955	0.26
Oncorhynchus_nerka	862	1955	270
Oncorhynchus_nerka	863	1955	500
Oncorhynchus_nerka	866	1955	250
Oncorhynchus_nerka	868	1955	280
Oncorhynchus_nerka	869	1955	86
Oncorhynchus_nerka	870	1955	80
Oncorhynchus_nerka	871	1955	1380
Alosa_pseudoharengus	4576	1955	191.7
Coregonus_artedi	4581	1955	1.291
Atractosteus_spatula	9638	1955	0.0025
Alosa_pseudoharengus	822	1956	322.6
Oncorhynchus_nerka	848	1956	2201
Oncorhynchus_nerka	849	1956	30926
Oncorhynchus_nerka	850	1956	368607
Oncorhynchus_nerka	851	1956	386381
Oncorhynchus_nerka	852	1956	16888
Oncorhynchus_nerka	853	1956	41
Oncorhynchus_nerka	854	1956	512
Oncorhynchus_nerka	856	1956	0.22
Oncorhynchus_nerka	857	1956	90
Oncorhynchus_nerka	858	1956	22684
Oncorhynchus_nerka	859	1956	5931
Oncorhynchus_nerka	861	1956	0.29
Oncorhynchus_nerka	862	1956	1104
Oncorhynchus_nerka	863	1956	400
Oncorhynchus_nerka	866	1956	9443
Oncorhynchus_nerka	868	1956	1770
Oncorhynchus_nerka	869	1956	72
Oncorhynchus_nerka	870	1956	425
Oncorhynchus_nerka	871	1956	773
Alosa_pseudoharengus	4576	1956	655.5
Coregonus_artedi	4581	1956	1.329
Castor_fiber	11886	1956	20
Alosa_pseudoharengus	822	1957	343.6
Oncorhynchus_nerka	848	1957	1779
Oncorhynchus_nerka	849	1957	7495
Oncorhynchus_nerka	850	1957	83128
Oncorhynchus_nerka	851	1957	83512
Oncorhynchus_nerka	852	1957	120605
Oncorhynchus_nerka	853	1957	139958
Oncorhynchus_nerka	854	1957	313510
Oncorhynchus_nerka	856	1957	0.21
Oncorhynchus_nerka	857	1957	23
Oncorhynchus_nerka	858	1957	19202
Oncorhynchus_nerka	859	1957	11395
Oncorhynchus_nerka	861	1957	0.19
Oncorhynchus_nerka	862	1957	391
Oncorhynchus_nerka	863	1957	130
Oncorhynchus_nerka	866	1957	2843
Oncorhynchus_nerka	868	1957	635
Oncorhynchus_nerka	869	1957	155
Oncorhynchus_nerka	870	1957	215
Oncorhynchus_nerka	871	1957	289
Alosa_pseudoharengus	4576	1957	41
Coregonus_artedi	4581	1957	1.574
Desmognathus_fuscus	8615	1957	15
Castor_fiber	11886	1957	28
Alosa_pseudoharengus	822	1958	228.3
Oncorhynchus_nerka	848	1958	1769723
Oncorhynchus_nerka	849	1958	6136
Oncorhynchus_nerka	850	1958	70433
Oncorhynchus_nerka	851	1958	70504
Oncorhynchus_nerka	852	1958	23106
Oncorhynchus_nerka	853	1958	1256
Oncorhynchus_nerka	854	1958	13152
Oncorhynchus_nerka	856	1958	0.33
Oncorhynchus_nerka	857	1958	23
Oncorhynchus_nerka	858	1958	61946
Oncorhynchus_nerka	859	1958	21813
Oncorhynchus_nerka	861	1958	0.12
Oncorhynchus_nerka	862	1958	246
Oncorhynchus_nerka	863	1958	107
Oncorhynchus_nerka	866	1958	535
Oncorhynchus_nerka	868	1958	278
Oncorhynchus_nerka	869	1958	95
Oncorhynchus_nerka	870	1958	280
Oncorhynchus_nerka	871	1958	960
Alosa_pseudoharengus	4576	1958	91
Coregonus_artedi	4581	1958	1.646
Castor_fiber	11886	1958	16
Hippopotamus_amphibius	687	1959	150
Alosa_pseudoharengus	822	1959	147.8
Oncorhynchus_nerka	848	1959	89289
Oncorhynchus_nerka	849	1959	12683
Oncorhynchus_nerka	850	1959	272891
Oncorhynchus_nerka	851	1959	273383
Oncorhynchus_nerka	852	1959	1339
Oncorhynchus_nerka	853	1959	30
Oncorhynchus_nerka	854	1959	4210
Oncorhynchus_nerka	856	1959	0.37
Oncorhynchus_nerka	857	1959	50
Oncorhynchus_nerka	858	1959	42436
Oncorhynchus_nerka	859	1959	5074
Oncorhynchus_nerka	861	1959	0.11
Oncorhynchus_nerka	862	1959	1072
Oncorhynchus_nerka	863	1959	644
Oncorhynchus_nerka	866	1959	680
Oncorhynchus_nerka	868	1959	2232
Oncorhynchus_nerka	869	1959	75
Oncorhynchus_nerka	870	1959	219
Oncorhynchus_nerka	871	1959	2209
Alosa_pseudoharengus	4576	1959	867
Coregonus_artedi	4581	1959	2.654
Castor_fiber	11886	1959	14
Alosa_pseudoharengus	822	1960	151.4
Oncorhynchus_nerka	848	1960	1363
Oncorhynchus_nerka	849	1960	21462
Oncorhynchus_nerka	850	1960	244864
Oncorhynchus_nerka	851	1960	247337
Oncorhynchus_nerka	852	1960	8625
Oncorhynchus_nerka	853	1960	164
Oncorhynchus_nerka	854	1960	1354
Oncorhynchus_nerka	856	1960	0.68
Oncorhynchus_nerka	857	1960	19
Oncorhynchus_nerka	858	1960	23291
Oncorhynchus_nerka	859	1960	4295
Oncorhynchus_nerka	861	1960	0.25
Oncorhynchus_nerka	862	1960	1799
Oncorhynchus_nerka	863	1960	495
Oncorhynchus_nerka	866	1960	14630
Oncorhynchus_nerka	868	1960	828
Oncorhynchus_nerka	869	1960	35
Oncorhynchus_nerka	870	1960	2304
Oncorhynchus_nerka	871	1960	1016
Alosa_pseudoharengus	4576	1960	444
Coregonus_artedi	4581	1960	1.961
Castor_fiber	11886	1960	17
Hydrocynus_vittatus	26861	1960	58
Labeo_altivelis	26871	1960	216
Distichodus_schenga	26877	1960	3
Clarias_gariepinus	26896	1960	12
Hippopotamus_amphibius	687	1961	150
Alosa_pseudoharengus	822	1961	189.8
Oncorhynchus_nerka	848	1961	882
Oncorhynchus_nerka	849	1961	16359
Oncorhynchus_nerka	850	1961	15038
Oncorhynchus_nerka	851	1961	23586
Oncorhynchus_nerka	852	1961	108809
Oncorhynchus_nerka	853	1961	180032
Oncorhynchus_nerka	854	1961	248491
Oncorhynchus_nerka	856	1961	0.16
Oncorhynchus_nerka	857	1961	23
Oncorhynchus_nerka	858	1961	25472
Oncorhynchus_nerka	859	1961	2391
Oncorhynchus_nerka	861	1961	0.14
Oncorhynchus_nerka	862	1961	702
Oncorhynchus_nerka	863	1961	294
Oncorhynchus_nerka	866	1961	3706
Oncorhynchus_nerka	868	1961	351
Oncorhynchus_nerka	869	1961	205
Oncorhynchus_nerka	870	1961	349
Oncorhynchus_nerka	871	1961	461
Alosa_pseudoharengus	4576	1961	3086
Coregonus_artedi	4581	1961	1.288
Distichodus_schenga	26636	1961	3.99
Mormyrus_longirostris	26853	1961	0.19
Mormyrops_anguilloides	26855	1961	0.01
Hydrocynus_vittatus	26860	1961	29.35
Hydrocynus_vittatus	26861	1961	40
Labeo_altivelis	26870	1961	12.79
Labeo_altivelis	26871	1961	74
Labeo_congoro	26873	1961	29.45
Distichodus_schenga	26877	1961	4
Schilbe_intermedius	26892	1961	0.15
Clarias_gariepinus	26895	1961	8.02
Clarias_gariepinus	26896	1961	29
Meristogenys_phaeomerus	695	1962	56
Meristogenys_phaeomerus	696	1962	62
Meristogenys_phaeomerus	697	1962	214
Ingerophrynus_divergens	701	1962	40
Ingerophrynus_divergens	702	1962	0
Rentapia_hosii	703	1962	30
Rentapia_hosii	704	1962	37
Rentapia_hosii	705	1962	50
Limnonectes_blythii	706	1962	185
Limnonectes_blythii	707	1962	208
Limnonectes_blythii	708	1962	205
Chalcorana_chalconota	709	1962	77
Chalcorana_chalconota	710	1962	77
Chalcorana_chalconota	711	1962	97
Odorrana_hosii	712	1962	36
Odorrana_hosii	713	1962	35
Odorrana_hosii	714	1962	28
Limnonectes_ibanorum	715	1962	132
Limnonectes_ibanorum	716	1962	92
Limnonectes_ibanorum	717	1962	129
Pulchrana_signata	718	1962	50
Pulchrana_signata	719	1962	67
Pulchrana_signata	720	1962	183
Alosa_pseudoharengus	822	1962	118.7
Oncorhynchus_nerka	848	1962	648039
Oncorhynchus_nerka	849	1962	16047
Oncorhynchus_nerka	850	1962	42125
Oncorhynchus_nerka	851	1962	49501
Oncorhynchus_nerka	852	1962	14835
Oncorhynchus_nerka	853	1962	614
Oncorhynchus_nerka	854	1962	10766
Oncorhynchus_nerka	856	1962	0.41
Oncorhynchus_nerka	857	1962	110
Oncorhynchus_nerka	858	1962	65925
Oncorhynchus_nerka	859	1962	9467
Oncorhynchus_nerka	861	1962	0.17
Oncorhynchus_nerka	862	1962	1027
Oncorhynchus_nerka	863	1962	16
Oncorhynchus_nerka	866	1962	2581
Oncorhynchus_nerka	868	1962	723
Oncorhynchus_nerka	869	1962	279
Oncorhynchus_nerka	870	1962	255
Oncorhynchus_nerka	871	1962	874
Coregonus_lavaretus	1107	1962	45
Alosa_pseudoharengus	4576	1962	1119
Coregonus_artedi	4581	1962	4.109
Schilbe_intermedius	5530	1962	46
Castor_fiber	11886	1962	15
Distichodus_schenga	26636	1962	1.7
Mormyrus_longirostris	26853	1962	0.01
Mormyrus_longirostris	26854	1962	0.09
Hydrocynus_vittatus	26860	1962	25.76
Hydrocynus_vittatus	26861	1962	55.45
Labeo_altivelis	26870	1962	9.61
Labeo_altivelis	26871	1962	29.64
Labeo_congoro	26873	1962	12.25
Distichodus_schenga	26877	1962	2.18
Synodontis_zambezensis	26889	1962	0.12
Schilbe_intermedius	26892	1962	0.07
Schilbe_intermedius	26894	1962	0.91
Clarias_gariepinus	26895	1962	4.37
Clarias_gariepinus	26896	1962	16.55
Alosa_pseudoharengus	822	1963	65
Oncorhynchus_nerka	848	1963	79889
Oncorhynchus_nerka	849	1963	31468
Oncorhynchus_nerka	850	1963	208182
Oncorhynchus_nerka	851	1963	543272
Oncorhynchus_nerka	852	1963	2904
Oncorhynchus_nerka	853	1963	47
Oncorhynchus_nerka	854	1963	1464
Oncorhynchus_nerka	856	1963	0.93
Oncorhynchus_nerka	857	1963	69
Oncorhynchus_nerka	858	1963	74169
Oncorhynchus_nerka	859	1963	9030
Oncorhynchus_nerka	861	1963	0.33
Oncorhynchus_nerka	862	1963	998
Oncorhynchus_nerka	863	1963	92
Oncorhynchus_nerka	866	1963	339
Oncorhynchus_nerka	868	1963	905
Oncorhynchus_nerka	869	1963	64
Oncorhynchus_nerka	870	1963	388
Oncorhynchus_nerka	871	1963	721
Coregonus_lavaretus	1107	1963	47
Alosa_pseudoharengus	4576	1963	1801
Coregonus_artedi	4581	1963	2.51
Schilbe_intermedius	5530	1963	146
Arvicola_amphibius	5819	1963	7.5
Desmognathus_fuscus	8615	1963	17
Castor_fiber	11886	1963	16
Distichodus_schenga	26636	1963	0.51
Mormyrus_longirostris	26853	1963	0.01
Hydrocynus_vittatus	26860	1963	20.45
Hydrocynus_vittatus	26861	1963	65.16
Labeo_altivelis	26870	1963	3.5
Labeo_altivelis	26871	1963	16.41
Labeo_congoro	26873	1963	4.47
Distichodus_schenga	26877	1963	0.91
Schilbe_intermedius	26892	1963	1.05
Schilbe_intermedius	26894	1963	2.91
Clarias_gariepinus	26895	1963	2.63
Clarias_gariepinus	26896	1963	13.33
Alosa_pseudoharengus	822	1964	78.6
Oncorhynchus_nerka	848	1964	347
Oncorhynchus_nerka	849	1964	28637
Oncorhynchus_nerka	850	1964	131590
Oncorhynchus_nerka	851	1964	134495
Oncorhynchus_nerka	852	1964	1340
Oncorhynchus_nerka	853	1964	92
Oncorhynchus_nerka	854	1964	824
Oncorhynchus_nerka	856	1964	0.57
Oncorhynchus_nerka	857	1964	50
Oncorhynchus_nerka	858	1964	16529
Oncorhynchus_nerka	859	1964	717
Oncorhynchus_nerka	861	1964	0.14
Oncorhynchus_nerka	862	1964	850
Oncorhynchus_nerka	863	1964	129
Oncorhynchus_nerka	866	1964	957
Oncorhynchus_nerka	868	1964	1350
Oncorhynchus_nerka	869	1964	36
Oncorhynchus_nerka	870	1964	473
Oncorhynchus_nerka	871	1964	1076
Coregonus_lavaretus	1107	1964	27
Rutilus_rutilus	1132	1964	2146
Alosa_pseudoharengus	4576	1964	5824
Coregonus_artedi	4581	1964	1.45
Cyphomyrus_discorhynchus	5518	1964	13
Mormyrops_anguilloides	5523	1964	4
Marcusenius_macrolepidotus	5525	1964	32
Schilbe_intermedius	5530	1964	18
Arvicola_amphibius	5819	1964	4
Castor_fiber	11886	1964	19
Distichodus_schenga	26636	1964	0.21
Cyphomyrus_discorhynchus	26849	1964	0.03
Cyphomyrus_discorhynchus	26850	1964	0.26
Mormyrus_longirostris	26854	1964	0.08
Mormyrops_anguilloides	26856	1964	0.63
Hydrocynus_vittatus	26860	1964	14.84
Hydrocynus_vittatus	26861	1964	41.16
Labeo_altivelis	26870	1964	0.78
Labeo_altivelis	26871	1964	9.54
Labeo_congoro	26873	1964	0.92
Distichodus_schenga	26877	1964	1.49
Synodontis_zambezensis	26891	1964	0.52
Schilbe_intermedius	26892	1964	0.12
Schilbe_intermedius	26894	1964	0.36
Clarias_gariepinus	26895	1964	0.26
Clarias_gariepinus	26896	1964	0.9
Hippopotamus_amphibius	687	1965	150
Alosa_pseudoharengus	822	1965	128.3
Oncorhynchus_nerka	848	1965	1176
Oncorhynchus_nerka	849	1965	10643
Oncorhynchus_nerka	850	1965	20813
Oncorhynchus_nerka	851	1965	23041
Oncorhynchus_nerka	852	1965	13970
Oncorhynchus_nerka	853	1965	194894
Oncorhynchus_nerka	854	1965	130724
Oncorhynchus_nerka	856	1965	0.14
Oncorhynchus_nerka	857	1965	11
Oncorhynchus_nerka	858	1965	21084
Oncorhynchus_nerka	859	1965	7705
Oncorhynchus_nerka	861	1965	0.31
Oncorhynchus_nerka	862	1965	1500
Oncorhynchus_nerka	863	1965	181
Oncorhynchus_nerka	866	1965	24326
Oncorhynchus_nerka	868	1965	718
Oncorhynchus_nerka	869	1965	76
Oncorhynchus_nerka	870	1965	997
Oncorhynchus_nerka	871	1965	675
Coregonus_lavaretus	1107	1965	34
Alosa_pseudoharengus	4576	1965	2021
Coregonus_artedi	4581	1965	2.03
Coregonus_artedi	4586	1965	23
Salamandra_salamandra	4884	1965	37
Salamandra_salamandra	4885	1965	40
Stolothrissa_tanganicae	5113	1965	0.93
Arvicola_amphibius	5819	1965	1.9
Castor_fiber	11886	1965	21
Dorosoma_cepedianum	27276	1965	435.042289
Alosa_pseudoharengus	822	1966	67.3
Oncorhynchus_nerka	848	1966	694434
Oncorhynchus_nerka	849	1966	14547
Oncorhynchus_nerka	850	1966	107541
Oncorhynchus_nerka	851	1966	114698
Oncorhynchus_nerka	852	1966	6396
Oncorhynchus_nerka	853	1966	1066
Oncorhynchus_nerka	854	1966	4707
Oncorhynchus_nerka	855	1966	21463
Oncorhynchus_nerka	856	1966	0.2
Oncorhynchus_nerka	857	1966	50
Oncorhynchus_nerka	858	1966	54651
Oncorhynchus_nerka	859	1966	10138
Oncorhynchus_nerka	860	1966	36
Oncorhynchus_nerka	861	1966	0.38
Oncorhynchus_nerka	862	1966	804
Oncorhynchus_nerka	863	1966	206
Oncorhynchus_nerka	866	1966	3775
Oncorhynchus_nerka	868	1966	1016
Oncorhynchus_nerka	869	1966	66
Oncorhynchus_nerka	870	1966	704
Oncorhynchus_nerka	871	1966	1209
Coregonus_lavaretus	1107	1966	81
Alosa_pseudoharengus	4576	1966	1495
Coregonus_artedi	4581	1966	1.812
Salamandra_salamandra	4884	1966	89
Salamandra_salamandra	4885	1966	45
Stolothrissa_tanganicae	5113	1966	0.86
Arvicola_amphibius	5819	1966	2.9
Salmo_salar	6115	1966	3.26
Salmo_trutta	6116	1966	1.46
Castor_fiber	11886	1966	20
Dorosoma_cepedianum	27276	1966	520.918666
Hippopotamus_amphibius	687	1967	150
Crocodylus_niloticus	692	1967	700
Alosa_pseudoharengus	822	1967	68.9
Alosa_sapidissima	824	1967	167
Alosa_sapidissima	825	1967	167
Oncorhynchus_nerka	848	1967	457976
Oncorhynchus_nerka	849	1967	22798
Oncorhynchus_nerka	850	1967	90006
Oncorhynchus_nerka	851	1967	102152
Oncorhynchus_nerka	852	1967	11780
Oncorhynchus_nerka	853	1967	60
Oncorhynchus_nerka	854	1967	943
Oncorhynchus_nerka	855	1967	31742
Oncorhynchus_nerka	856	1967	0.44
Oncorhynchus_nerka	857	1967	50
Oncorhynchus_nerka	858	1967	53994
Oncorhynchus_nerka	859	1967	11958
Oncorhynchus_nerka	860	1967	67
Oncorhynchus_nerka	861	1967	0.33
Oncorhynchus_nerka	862	1967	637
Oncorhynchus_nerka	863	1967	282
Oncorhynchus_nerka	866	1967	3216
Oncorhynchus_nerka	868	1967	756
Oncorhynchus_nerka	869	1967	227
Oncorhynchus_nerka	870	1967	239
Oncorhynchus_nerka	871	1967	516
Coregonus_lavaretus	1107	1967	58
Salmo_trutta	1135	1967	4650
Alosa_pseudoharengus	4576	1967	1105
Coregonus_artedi	4581	1967	1.815
Salamandra_salamandra	4884	1967	81
Salamandra_salamandra	4885	1967	53
Stolothrissa_tanganicae	5113	1967	1.68
Cyphomyrus_discorhynchus	5518	1967	20
Mormyrus_longirostris	5521	1967	90
Schilbe_intermedius	5530	1967	80
Arvicola_amphibius	5819	1967	3.4
Salmo_salar	6115	1967	2.42
Salmo_trutta	6116	1967	1.7
Anguilla_anguilla	9597	1967	11
Dorosoma_cepedianum	27276	1967	280.20246
Alosa_pseudoharengus	821	1968	89
Alosa_pseudoharengus	822	1968	92.5
Alosa_pseudoharengus	823	1968	21
Alosa_sapidissima	824	1968	202
Alosa_sapidissima	825	1968	202
Oncorhynchus_nerka	848	1968	2876
Oncorhynchus_nerka	849	1968	40952
Oncorhynchus_nerka	850	1968	181912
Oncorhynchus_nerka	851	1968	240624
Oncorhynchus_nerka	852	1968	903
Oncorhynchus_nerka	853	1968	348
Oncorhynchus_nerka	854	1968	196
Oncorhynchus_nerka	855	1968	6633
Oncorhynchus_nerka	856	1968	0.55
Oncorhynchus_nerka	857	1968	198
Oncorhynchus_nerka	858	1968	15416
Oncorhynchus_nerka	859	1968	2320
Oncorhynchus_nerka	860	1968	16
Oncorhynchus_nerka	861	1968	0.34
Oncorhynchus_nerka	862	1968	339
Oncorhynchus_nerka	863	1968	195
Oncorhynchus_nerka	864	1968	0.089
Oncorhynchus_nerka	865	1968	0.082
Oncorhynchus_nerka	866	1968	2557
Oncorhynchus_nerka	868	1968	1023
Oncorhynchus_nerka	869	1968	221
Oncorhynchus_nerka	870	1968	71
Oncorhynchus_nerka	871	1968	649
Salmo_salar	880	1968	42.7
Trichechus_manatus	1075	1968	38
Coregonus_lavaretus	1107	1968	54
Rutilus_rutilus	1132	1968	1983
Salmo_trutta	1135	1968	2200
Alosa_pseudoharengus	4576	1968	1153
Coregonus_artedi	4581	1968	1.153
Salamandra_salamandra	4884	1968	93
Salamandra_salamandra	4885	1968	50
Arvicola_amphibius	5819	1968	2.8
Salmo_salar	6115	1968	2.12
Salmo_trutta	6116	1968	0.89
Acipenser_stellatus	7747	1968	79
Anguilla_anguilla	9597	1968	17
Castor_fiber	11886	1968	40
Macrhybopsis_storeriana	13223	1968	4.4
Cyphomyrus_discorhynchus	26850	1968	0.4
Marcusenius_macrolepidotus	26852	1968	1.8
Hydrocynus_vittatus	26861	1968	27.4
Distichodus_schenga	26877	1968	1
Schilbe_intermedius	26894	1968	1.6
Clarias_gariepinus	26896	1968	1.8
Dorosoma_cepedianum	27276	1968	145.884201
Crocodylus_niloticus	692	1969	595
Alosa_pseudoharengus	821	1969	21
Alosa_pseudoharengus	822	1969	76.1
Alosa_pseudoharengus	823	1969	89
Alosa_sapidissima	824	1969	384
Alosa_sapidissima	825	1969	384
Oncorhynchus_nerka	848	1969	2741
Oncorhynchus_nerka	849	1969	22758
Oncorhynchus_nerka	850	1969	25519
Oncorhynchus_nerka	851	1969	42411
Oncorhynchus_nerka	852	1969	59621
Oncorhynchus_nerka	853	1969	158356
Oncorhynchus_nerka	854	1969	121434
Oncorhynchus_nerka	855	1969	7331
Oncorhynchus_nerka	856	1969	0.22
Oncorhynchus_nerka	857	1969	110
Oncorhynchus_nerka	858	1969	28455
Oncorhynchus_nerka	859	1969	31974
Oncorhynchus_nerka	860	1969	74
Oncorhynchus_nerka	861	1969	0.37
Oncorhynchus_nerka	862	1969	1016
Oncorhynchus_nerka	863	1969	512
Oncorhynchus_nerka	864	1969	0.046
Oncorhynchus_nerka	865	1969	0.052
Oncorhynchus_nerka	866	1969	8394
Oncorhynchus_nerka	867	1969	8394204
Oncorhynchus_nerka	868	1969	1331
Oncorhynchus_nerka	869	1969	71
Oncorhynchus_nerka	870	1969	160
Oncorhynchus_nerka	871	1969	604
Salmo_salar	880	1969	32.06
Coregonus_lavaretus	1107	1969	86
Rutilus_rutilus	1132	1969	1278
Salmo_trutta	1135	1969	1800
Alosa_pseudoharengus	4576	1969	1874
Coregonus_artedi	4581	1969	1.557
Salamandra_salamandra	4884	1969	56
Salamandra_salamandra	4885	1969	38
Stolothrissa_tanganicae	5113	1969	0.89
Cyphomyrus_discorhynchus	5518	1969	225
Mormyrus_longirostris	5521	1969	602
Schilbe_intermedius	5530	1969	664
Arvicola_amphibius	5819	1969	2.9
Salmo_salar	6115	1969	3.14
Salmo_trutta	6116	1969	2.13
Acipenser_stellatus	7747	1969	90
Anguilla_anguilla	9597	1969	14
Castor_fiber	11886	1969	45
Macrhybopsis_storeriana	13223	1969	7.91
Dorosoma_cepedianum	27276	1969	238.22086
Hippopotamus_amphibius	687	1970	150
Meristogenys_phaeomerus	695	1970	26
Meristogenys_phaeomerus	696	1970	14
Meristogenys_phaeomerus	697	1970	102
Ingerophrynus_divergens	701	1970	9
Ingerophrynus_divergens	702	1970	5
Rentapia_hosii	703	1970	4
Rentapia_hosii	704	1970	4
Rentapia_hosii	705	1970	35
Limnonectes_blythii	706	1970	35
Limnonectes_blythii	707	1970	55
Limnonectes_blythii	708	1970	33
Chalcorana_chalconota	709	1970	40
Chalcorana_chalconota	710	1970	22
Chalcorana_chalconota	711	1970	64
Odorrana_hosii	712	1970	54
Odorrana_hosii	713	1970	4
Odorrana_hosii	714	1970	8
Limnonectes_ibanorum	715	1970	56
Limnonectes_ibanorum	716	1970	23
Limnonectes_ibanorum	717	1970	44
Pulchrana_signata	718	1970	10
Pulchrana_signata	719	1970	27
Pulchrana_signata	720	1970	35
Alosa_pseudoharengus	821	1970	68
Alosa_pseudoharengus	822	1970	63
Alosa_pseudoharengus	823	1970	68
Alosa_sapidissima	824	1970	413
Alosa_sapidissima	825	1970	413
Oncorhynchus_nerka	848	1970	838982
Oncorhynchus_nerka	849	1970	20809
Oncorhynchus_nerka	850	1970	50923
Oncorhynchus_nerka	851	1970	50923
Oncorhynchus_nerka	852	1970	18256
Oncorhynchus_nerka	853	1970	892
Oncorhynchus_nerka	854	1970	8179
Oncorhynchus_nerka	855	1970	8257
Oncorhynchus_nerka	856	1970	0.1
Oncorhynchus_nerka	857	1970	70
Oncorhynchus_nerka	858	1970	29197
Oncorhynchus_nerka	859	1970	5252
Oncorhynchus_nerka	860	1970	37
Oncorhynchus_nerka	861	1970	0.54
Oncorhynchus_nerka	862	1970	920
Oncorhynchus_nerka	863	1970	371
Oncorhynchus_nerka	864	1970	0.038
Oncorhynchus_nerka	865	1970	0.072
Oncorhynchus_nerka	866	1970	13935
